fecha_hecho,cantidad,latitud,longitud,sexo,edad,estado_civil,grupo_actor,actividad_delictiva,parentesco,ocupacion,discapacidad,grupo_especial,medio_transporte,nivel_academico,testigo,conducta,modalidad,caracterizacion,conducta_especial,arma_medio,articulo_penal,categoria_penal,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,grupo_bien,modelo,color,permiso,unidad_medida
2022-10-26T07:00:00.000-05:00,1.0,6.27839706,-75.56944216,Mujer,31,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Sin dato documentos,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-28T05:30:00.000-05:00,1.0,6.29997828,-75.55724356,Hombre,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Andalucía,#0206,2,Estación del Metro,Santa Cruz,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-10-20T02:30:00.000-05:00,1.0,6.25159128,-75.56809644,Mujer,43,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Paradero de bus,Candelaria,Celular,Tecnología,Mercancía,-1,Oro,Sin dato,Sin dato
2022-10-28T16:30:00.000-05:00,1.0,6.24787903,-75.58247881,Hombre,31,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,San Joaquín,#1104,11,"Institución educativa (jardín, primaria o secundaria)",Laureles,Celular,Tecnología,Mercancía,-1,Rojo,Sin dato,Sin dato
2022-10-27T07:30:00.000-05:00,1.0,6.20123567,-75.55929063,Mujer,25,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,El Tesoro,#1409,14,Metro Plus,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-31T07:30:00.000-05:00,1.0,6.19716267,-75.57954893,Hombre,25,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Aguacatala,#1422,14,Metro Plus,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-28T12:00:00.000-05:00,1.0,6.25467479,-75.56317882,Mujer,27,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Villa Nueva,#1018,10,Vehículo particular,Candelaria,Elementos computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-29T17:30:00.000-05:00,1.0,6.24768652,-75.56667026,Mujer,33,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Vía pública,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-31T07:00:00.000-05:00,1.0,6.25057851,-75.57219167,Mujer,29,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,No,Sin dato,Sin dato,San Benito,#1006,10,Bus de servicio público,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-28T19:30:00.000-05:00,1.0,6.21770374,-75.59855066,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Mota,#1608,16,Almacén tienda y otro,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-28T19:30:00.000-05:00,1.0,6.21770374,-75.59855066,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Mota,#1608,16,Almacén tienda y otro,Belén,Computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-28T19:30:00.000-05:00,1.0,6.21770374,-75.59855066,Hombre,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Atraco,Sin dato,Sin dato,Arma cortopunzante,Sin dato,Sin dato,La Mota,#1608,16,Almacén tienda y otro,Belén,Maletín,Otros elementos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-31T09:00:00.000-05:00,1.0,6.24986862,-75.56811983,Mujer,25,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro plus,Candelaria,Elementos computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-31T18:10:00.000-05:00,1.0,6.19421471,-75.58161459,Hombre,20,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-31T09:30:00.000-05:00,1.0,6.21377483,-75.59639866,Mujer,23,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Diego Echavarría,#1607,16,Metro Plus,Belén,Celular,Tecnología,Mercancía,-1,Oro,Sin dato,Sin dato
2022-10-31T19:00:00.000-05:00,1.0,6.2318633,-75.60208062,Mujer,34,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Belén,#1603,16,Sin dato,Belén,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-31T18:30:00.000-05:00,1.0,6.26402026,-75.56325376,Hombre,44,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Prado,#1001,10,Estación del Metro,Candelaria,Sin dato documentos,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-31T17:30:00.000-05:00,1.0,6.21181059,-75.57811001,Hombre,33,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Patio Bonito,#1421,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-01T07:00:00.000-05:00,1.0,6.26403508,-75.56367803,Hombre,39,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Sevilla,#0407,4,Estación del Metro,Aranjuez,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-10-31T18:00:00.000-05:00,1.0,6.24727194,-75.5697789,Hombre,33,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-01T06:00:00.000-05:00,1.0,6.19820594,-75.58972272,Hombre,28,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Colina,#1511,15,Paradero de bus,Belén,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-31T06:30:00.000-05:00,1.0,6.25058107,-75.56806921,Mujer,35,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-01T08:30:00.000-05:00,1.0,6.24761775,-75.56585819,Mujer,37,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-01T07:00:00.000-05:00,1.0,6.27922879,-75.56985962,Hombre,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-10-24T08:00:00.000-05:00,1.0,6.26969015,-75.58638287,Mujer,52,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,San Germán,#0703,7,Bus de servicio público,Castilla,Celular,Tecnología,Mercancía,-1,Blanco,Sin dato,Sin dato
2022-11-01T08:00:00.000-05:00,1.0,6.23004834,-75.57542495,Mujer,23,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-01T19:00:00.000-05:00,1.0,6.22995229,-75.57549279,Hombre,27,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-11-01T20:00:00.000-05:00,1.0,6.24719029,-75.56960869,Hombre,28,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-11-01T06:30:00.000-05:00,1.0,6.25753194,-75.60375059,Mujer,36,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Floresta,#1205,12,Estación del Metro,Laureles,Celular,Tecnología,Mercancía,-1,Morado,Sin dato,Sin dato
2022-11-01T18:00:00.000-05:00,1.0,6.24748618,-75.56983035,Mujer,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Elementos computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-31T03:30:00.000-05:00,1.0,6.30566495,-75.57997605,Hombre,24,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Taxi,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,Doce de Octubre No.1,#0602,6,Estación del Metro plus,Doce de Octubre,Celular,Tecnología,Mercancía,-1,Blanco,Sin dato,Sin dato
2022-11-01T20:30:00.000-05:00,1.0,6.28165825,-75.5801916,Hombre,49,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,López de Mesa,#0710,7,Bus de servicio público,Castilla,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-02T09:00:00.000-05:00,1.0,6.24006558,-75.58692274,Mujer,21,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Los Conquistadores,#1105,11,Banco,Laureles,Celular,Tecnología,Mercancía,-1,Rosado,Sin dato,Sin dato
2022-10-28T18:00:00.000-05:00,1.0,6.19504081,-75.58127573,Hombre,61,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-30T17:00:00.000-05:00,1.0,6.27829149,-75.5696074,Mujer,57,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-02T17:30:00.000-05:00,1.0,6.24771176,-75.56996514,Mujer,27,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-11-02T07:00:00.000-05:00,1.0,6.28459632,-75.56145057,Hombre,21,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,San Isidro,#0402,4,Estación del Metro,Aranjuez,Celular,Tecnología,Mercancía,-1,Morado,Sin dato,Sin dato
2022-11-02T14:30:00.000-05:00,1.0,6.2640631,-75.56328326,Mujer,18,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Hospital San Vicente de Paúl,#Inst_12,10,Estación del Metro,Aranjuez,Celular,Tecnología,Mercancía,-1,Gris,Sin dato,Sin dato
2022-11-02T06:00:00.000-05:00,1.0,6.23886854,-75.57318786,Mujer,20,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Calle Nueva,#1011,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Rosado,Sin dato,Sin dato
2022-11-02T06:00:00.000-05:00,1.0,6.25078371,-75.56809067,Hombre,33,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cheques,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-03T07:30:00.000-05:00,1.0,6.24693138,-75.56960688,Mujer,18,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Rosado,Sin dato,Sin dato
2022-11-03T12:00:00.000-05:00,1.0,6.24672466,-75.56631977,Mujer,51,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,La Candelaria,#1019,10,Metro Plus,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-11-03T06:30:00.000-05:00,1.0,6.24742578,-75.56978494,Hombre,30,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Gris,Sin dato,Sin dato
2022-10-29T03:30:00.000-05:00,1.0,6.24482799,-75.57045356,Mujer,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Parque,Candelaria,Elementos computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-26T18:00:00.000-05:00,1.0,6.24871829,-75.55899563,Mujer,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Boston,#1016,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-02T19:00:00.000-05:00,1.0,6.24783974,-75.56970765,Hombre,29,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-04T06:00:00.000-05:00,1.0,6.25098021,-75.58798561,Mujer,52,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Naranjal,#1103,11,Metro Plus,Laureles,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-03T05:00:00.000-05:00,1.0,6.28522126,-75.57663563,Mujer,29,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Alfonso López,#0514,5,Paradero de bus,Castilla,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-10-25T06:00:00.000-05:00,1.0,6.24678853,-75.56708875,Hombre,41,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Barrio Colón,#1013,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-10-20T05:30:00.000-05:00,1.0,6.26978584,-75.57569003,Hombre,47,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Caribe,#0517,5,Estación del Metro,Castilla,Cédula,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-04T06:30:00.000-05:00,1.0,6.27809733,-75.56984893,Hombre,35,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-04T02:30:00.000-05:00,1.0,6.21082187,-75.57777548,Hombre,24,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Patio Bonito,#1421,14,Estación del Metro,Poblado,Documentación electoral,Documentos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-04T18:30:00.000-05:00,1.0,6.21436257,-75.5775575,Hombre,50,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Manila,#1419,14,Almacén tienda y otro,Poblado,Celular,Tecnología,Mercancía,-1,Azul,Sin dato,Sin dato
2022-11-04T10:00:00.000-05:00,1.0,6.27516091,-75.59237479,Mujer,18,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,De celular,No,Sin dato,Sin dato,Palenque,#0716,7,Institución de educación superior,Castilla,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-04T18:00:00.000-05:00,1.0,6.1970121,-75.57793437,Hombre,30,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Aguacatala,#1422,14,Estación del Metro,Poblado,Elementos computador,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-04T18:00:00.000-05:00,1.0,6.1970121,-75.57793437,Hombre,30,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Aguacatala,#1422,14,Estación del Metro,Poblado,Accesorios celular,Tecnología,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-04T20:00:00.000-05:00,1.0,6.2470167,-75.56977854,Hombre,65,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Papel,"Librería, Papelería y útiles",Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-05T12:00:00.000-05:00,1.0,6.24959467,-75.59211978,Mujer,27,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Bolivariana,#1107,11,Metro Plus,Laureles,Carne,Alimento,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-05T14:00:00.000-05:00,1.0,6.28924297,-75.56911352,Hombre,19,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Descuido,Sin dato,Sin dato,No,Sin dato,Sin dato,Tricentenario,#0510,5,Paradero de bus,Castilla,Celular,Tecnología,Mercancía,-1,Gris,Sin dato,Sin dato
2022-11-05T12:00:00.000-05:00,1.0,6.24727266,-75.56986437,Hombre,22,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Celular,Tecnología,Mercancía,-1,Amarillo,Sin dato,Sin dato
2022-11-02T07:30:00.000-05:00,1.0,6.24644459,-75.5701068,Hombre,25,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro,Candelaria,Electrodoméstico video y audio y accesorios,Electrodomésticos,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-10-28T17:30:00.000-05:00,1.0,6.2098607,-75.57246437,Hombre,41,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Astorga,#1420,14,Estación del Metro,Poblado,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
2022-11-04T19:30:00.000-05:00,1.0,6.24665789,-75.56989223,Mujer,42,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,Sin dato,No,Sin dato,Sin dato,Guayaquil,#1007,10,Estación del Metro plus,Candelaria,Billetera,Prendas de vestir y accesorios,Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-06T00:30:00.000-05:00,1.0,6.24802366,-75.56933122,Hombre,19,Unión marital de hecho,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Metro,Sin dato,Sin dato,Hurto a persona,Cosquilleo,Sin dato,No,No,Sin dato,Sin dato,La Candelaria,#1019,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato
2022-11-06T02:30:00.000-05:00,1.0,6.25704157,-75.59721278,Hombre,26,Soltero(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Autobus,Sin dato,Sin dato,Hurto a persona,Raponazo,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,El Velódromo,#1112,11,Paradero de bus,Laureles,Celular,Tecnología,Mercancía,-1,Negro,Sin dato,Sin dato
